Ligand-Name,Target-Name,Binding-Score,InterfE
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,E9AJZ0.0.apo,160980.04,-6.8
edetic_acid_KCXVZYZYPLLWCC-UHFFFAOYSA-N,E9AJZ0.0.apo,172264.46,-6.7
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,E9AJZ0.0.apo,174360.49,-7.9
tilbroquinol_JMOVFFLYGIQXMM-UHFFFAOYSA-N,E9AJZ0.0.apo,174850.29,-6.6
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,E9AJZ0.0.apo,183598.85,-8.2
mercaptopurine_GLVAUDGFNGKCSF-UHFFFAOYSA-N,E9AJZ0.0.apo,187867.29,-5.8
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,E9AJZ0.0.apo,194534.63,-6.7
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,E9AJZ0.0.apo,199504.79,-5.3
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,E9AJZ0.0.apo,200790.65,-7.0
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,E9AJZ0.0.apo,204815.21,-5.8
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,E9AJZ0.0.apo,208467.97,-5.0
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,E9AJZ0.0.apo,211706.37,-6.9
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,E9AJZ0.0.apo,214710.89,-6.3
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,E9AJZ0.0.apo,219671.98,-4.0
cyclobenzaprine_JURKNVYFZMSNLP-UHFFFAOYSA-N,E9AJZ0.0.apo,219806.39,-8.0
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,E9AJZ0.0.apo,232834.49,-6.4
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,E9AJZ0.0.apo,234609.49,-5.5
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,E9AJZ0.0.apo,243449.69,-6.5
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,E9AJZ0.0.apo,243512.48,-6.3
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,E9AJZ0.0.apo,248346.29,-4.7
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,E9AJZ0.0.apo,248884.89,-5.0
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,E9AJZ0.0.apo,253069.38,-4.8
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,E9AJZ0.0.apo,256986.89,-6.2
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,E9AJZ0.0.apo,258625.99,-6.6
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,E9AJZ0.0.apo,276905.55,-8.8
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,E9AJZ0.0.apo,283951.0,-5.5
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,E9AJZ0.0.apo,285035.54,-7.4
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,E9AJZ0.0.apo,294667.68,-6.2
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,E9AJZ0.0.apo,303952.37,-6.3
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,E9AJZ0.0.apo,316067.75,-9.9
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,E9AJZ0.0.apo,321548.92,-6.5
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,E9AJZ0.0.apo,328950.27,-4.9
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,E9AJZ0.0.apo,351093.07,-5.8
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,E9AJZ0.0.apo,359822.55,-6.8
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,E9AJZ0.0.apo,361451.17,-6.2
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,E9AJZ0.0.apo,371519.22,-5.5
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,E9AJZ0.0.apo,462535.75,-5.6
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,E9AJZ0.0.apo,491861.37,-6.0
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,E9AJZ0.0.apo,527098.89,-7.3
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,E9AJZ0.0.apo,587361.59,-8.4
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,E9AJZ0.0.apo,744748.17,-6.6
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,E9AJZ0.0.apo,1226902.61,-6.6
