Ligand-Name,Target-Name,Binding-Score,InterfE
tetraethylphthalamide_OPTBBAGXQYOFTL-UHFFFAOYSA-N,A0A5K1VKU9.0.apo,127312.83,-6.8
allantoin_POJWUDADGALRAB-SFOWXEAESA-N,A0A5K1VKU9.0.apo,131825.92,-6.4
dexfosfoserine_BZQFBWGGLXLEPQ-REOHCLBHSA-N,A0A5K1VKU9.0.apo,134422.72,-5.5
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,A0A5K1VKU9.0.apo,134470.39,-5.8
chloral_hydrate_RNFNDJAIBTYOQL-UHFFFAOYSA-N,A0A5K1VKU9.0.apo,136546.55,-4.3
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,A0A5K1VKU9.0.apo,138336.86,-6.0
chlorprothixene_WSPOMRSOLSGNFJ-AUWJEWJLSA-N,A0A5K1VKU9.0.apo,138470.95,-9.3
ricinoleic_acid_WBHHMMIMDMUBKC-QJWNTBNXSA-N,A0A5K1VKU9.0.apo,140067.01,-6.8
phenylalanine_COLNVLDHVKWLRT-QMMMGPOBSA-N,A0A5K1VKU9.0.apo,140620.56,-7.2
avobenzone_XNEFYCZVKIDDMS-UHFFFAOYSA-N,A0A5K1VKU9.0.apo,143334.52,-10.1
chlorcyclizine_WFNAKBGANONZEQ-GOSISDBHSA-N,A0A5K1VKU9.0.apo,143450.31,-8.7
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,A0A5K1VKU9.0.apo,143462.28,-6.1
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,A0A5K1VKU9.0.apo,144386.51,-6.2
dosulepin_PHTUQLWOUWZIMZ-GZTJUZNOSA-N,A0A5K1VKU9.0.apo,144504.81,-9.0
biphenylol_LLEMOWNGBBNAJR-UHFFFAOYSA-N,A0A5K1VKU9.0.apo,146095.3,-8.6
trifarotene_MFBCDACCJCDGBA-UHFFFAOYSA-N,A0A5K1VKU9.0.apo,146413.6,-10.3
adrenalone_PZMVOUYYNKPMSI-UHFFFAOYSA-N,A0A5K1VKU9.0.apo,151386.7,-6.6
foscarnet_ZJAOAACCNHFJAH-UHFFFAOYSA-N,A0A5K1VKU9.0.apo,156734.09,-4.9
ranimustine_AHHFEZNOXOZZQA-ZEBDFXRSSA-N,A0A5K1VKU9.0.apo,161160.33,-7.0
undecylenic_acid_FRPZMMHWLSIFAZ-UHFFFAOYSA-N,A0A5K1VKU9.0.apo,167092.8,-7.0
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,A0A5K1VKU9.0.apo,171446.14,-5.6
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,A0A5K1VKU9.0.apo,172626.92,-4.3
streptozocin_ZSJLQEPLLKMAKR-GKHCUFPYSA-N,A0A5K1VKU9.0.apo,177017.76,-6.5
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,A0A5K1VKU9.0.apo,184469.41,-5.3
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,A0A5K1VKU9.0.apo,186522.75,-10.3
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,A0A5K1VKU9.0.apo,194432.54,-6.0
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,A0A5K1VKU9.0.apo,195156.7,-8.8
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,A0A5K1VKU9.0.apo,200246.27,-8.5
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,A0A5K1VKU9.0.apo,201426.54,-7.3
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,A0A5K1VKU9.0.apo,204658.3,-4.7
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,A0A5K1VKU9.0.apo,226531.61,-6.1
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,A0A5K1VKU9.0.apo,228965.36,-6.9
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,A0A5K1VKU9.0.apo,236914.3,-6.9
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,A0A5K1VKU9.0.apo,269503.53,-5.7
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,A0A5K1VKU9.0.apo,301594.87,-7.0
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,A0A5K1VKU9.0.apo,301604.87,-6.1
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,A0A5K1VKU9.0.apo,325947.6,-10.7
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,A0A5K1VKU9.0.apo,359254.02,-5.6
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,A0A5K1VKU9.0.apo,421985.51,-7.8
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,A0A5K1VKU9.0.apo,443126.06,-10.3
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,A0A5K1VKU9.0.apo,555667.78,-6.2
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A0A5K1VKU9.0.apo,834261.74,-5.7
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,A0A5K1VKU9.0.apo,1039226.1,-6.0
