Ligand-Name,Target-Name,Binding-Score,InterfE
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,Q9NE83.0.apo,190642.01,
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,Q9NE83.0.apo,192430.47,
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,Q9NE83.0.apo,195587.89,
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,Q9NE83.0.apo,196788.23,
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,Q9NE83.0.apo,198621.77,
streptozocin_ZSJLQEPLLKMAKR-GKHCUFPYSA-N,Q9NE83.0.apo,200369.25,
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,Q9NE83.0.apo,205317.9,
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,Q9NE83.0.apo,210878.33,
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,Q9NE83.0.apo,212120.55,
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,Q9NE83.0.apo,212327.74,
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,Q9NE83.0.apo,218372.56,
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,Q9NE83.0.apo,220053.7,
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,Q9NE83.0.apo,220233.12,
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,Q9NE83.0.apo,221266.91,
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,Q9NE83.0.apo,225732.32,
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,Q9NE83.0.apo,227562.68,
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,Q9NE83.0.apo,230283.24,
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,Q9NE83.0.apo,230801.14,
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,Q9NE83.0.apo,239664.95,
seractide_FHOCOBKCNJYXOP-OVLDLUHVSA-N,Q9NE83.0.apo,250950.65,
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,Q9NE83.0.apo,256427.59,
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,Q9NE83.0.apo,264846.96,
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,Q9NE83.0.apo,266288.12,
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,Q9NE83.0.apo,269838.38,
cacodylic_acid_OGGXGZAMXPVRFZ-UHFFFAOYSA-N,Q9NE83.0.apo,270237.46,
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,Q9NE83.0.apo,273858.5,
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,Q9NE83.0.apo,279780.54,
corticotropin_IDLFZVILOHSSID-OVLDLUHVSA-N,Q9NE83.0.apo,284186.9,
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,Q9NE83.0.apo,299152.42,
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,Q9NE83.0.apo,299468.4,
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,Q9NE83.0.apo,302226.95,
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,Q9NE83.0.apo,304094.07,
tetracosactide_ZOEFCCMDUURGSE-SQKVDDBVSA-N,Q9NE83.0.apo,307296.86,
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,Q9NE83.0.apo,307822.12,
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,Q9NE83.0.apo,322101.71,
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,Q9NE83.0.apo,338694.65,
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,Q9NE83.0.apo,340416.85,
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,Q9NE83.0.apo,340586.1,
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,Q9NE83.0.apo,344425.81,
exenatide_HTQBXNHDCUEHJF-XWLPCZSASA-N,Q9NE83.0.apo,372814.95,
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,Q9NE83.0.apo,400566.58,
lixisenatide_XVVOERDUTLJJHN-IAEQDCLQSA-N,Q9NE83.0.apo,401719.44,
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,Q9NE83.0.apo,416897.6,
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,Q9NE83.0.apo,418911.82,
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,Q9NE83.0.apo,478324.84,
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,Q9NE83.0.apo,527628.94,
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,Q9NE83.0.apo,679848.08,
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,Q9NE83.0.apo,695358.65,
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,Q9NE83.0.apo,920425.03,
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,Q9NE83.0.apo,1339850.24,
