Ligand-Name,Target-Name,Binding-Score,InterfE
acexamic_acid_WDSCBUNMANHPFH-UHFFFAOYSA-N,Q27679.0.apo,143157.97,
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,Q27679.0.apo,147957.87,
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,Q27679.0.apo,149415.73,
nicotinic_acid_PVNIIMVLHYAWGP-UHFFFAOYSA-N,Q27679.0.apo,151779.3,
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,Q27679.0.apo,155301.1,
mefenorex_XXVROGAVTTXONC-NSHDSACASA-N,Q27679.0.apo,156757.56,
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,Q27679.0.apo,158964.5,
valine_KZSNJWFQEVHDMF-BYPYZUCNSA-N,Q27679.0.apo,159011.77,
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,Q27679.0.apo,162747.41,
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,Q27679.0.apo,167185.35,
prenderol_XRVCFZPJAHWYTB-UHFFFAOYSA-N,Q27679.0.apo,167569.1,
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,Q27679.0.apo,168352.57,
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,Q27679.0.apo,168711.88,
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,Q27679.0.apo,169478.02,
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,Q27679.0.apo,170073.15,
mannitol_FBPFZTCFMRRESA-KVTDHHQDSA-N,Q27679.0.apo,170865.89,
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,Q27679.0.apo,172406.14,
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,Q27679.0.apo,177061.68,
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,Q27679.0.apo,187507.57,
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,Q27679.0.apo,187767.78,
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,Q27679.0.apo,196996.65,
pheneturide_AJOQSQHYDOFIOX-SECBINFHSA-N,Q27679.0.apo,201572.67,
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,Q27679.0.apo,206844.64,
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,Q27679.0.apo,212549.44,
cacodylic_acid_OGGXGZAMXPVRFZ-UHFFFAOYSA-N,Q27679.0.apo,214273.95,
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,Q27679.0.apo,216688.55,
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,Q27679.0.apo,220994.02,
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,Q27679.0.apo,230982.25,
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,Q27679.0.apo,243483.08,
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,Q27679.0.apo,250275.2,
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,Q27679.0.apo,258445.65,
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,Q27679.0.apo,261118.2,
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,Q27679.0.apo,261311.39,
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,Q27679.0.apo,268961.03,
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,Q27679.0.apo,273855.54,
seractide_FHOCOBKCNJYXOP-OVLDLUHVSA-N,Q27679.0.apo,277771.75,
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,Q27679.0.apo,289960.81,
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,Q27679.0.apo,305385.96,
corticotropin_IDLFZVILOHSSID-OVLDLUHVSA-N,Q27679.0.apo,322595.47,
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,Q27679.0.apo,335560.5,
tetracosactide_ZOEFCCMDUURGSE-SQKVDDBVSA-N,Q27679.0.apo,340959.08,
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,Q27679.0.apo,346290.48,
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,Q27679.0.apo,353468.8,
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,Q27679.0.apo,381663.71,
exenatide_HTQBXNHDCUEHJF-XWLPCZSASA-N,Q27679.0.apo,419338.28,
lixisenatide_XVVOERDUTLJJHN-IAEQDCLQSA-N,Q27679.0.apo,450289.25,
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,Q27679.0.apo,487979.18,
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,Q27679.0.apo,544482.61,
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,Q27679.0.apo,760380.89,
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,Q27679.0.apo,1043449.57,
