Ligand-Name,Target-Name,Binding-Score,InterfE
ranimustine_AHHFEZNOXOZZQA-ZEBDFXRSSA-N,Q2PYN0.0.apo,180993.15,-5.3
biphenylol_LLEMOWNGBBNAJR-UHFFFAOYSA-N,Q2PYN0.0.apo,184356.55,-6.1
chlorzoxazone_TZFWDZFKRBELIQ-UHFFFAOYSA-N,Q2PYN0.0.apo,185019.25,-4.8
tribromoethanol_YFDSDPIBEUFTMI-UHFFFAOYSA-N,Q2PYN0.0.apo,188200.19,-3.2
streptozocin_ZSJLQEPLLKMAKR-GKHCUFPYSA-N,Q2PYN0.0.apo,189432.14,-5.2
itramin_tosilate_KZTZJUQNSSLNAG-UHFFFAOYSA-N,Q2PYN0.0.apo,190418.24,-3.6
oxilofrine_OXFGTKPPFSCSMA-XVKPBYJWSA-N,Q2PYN0.0.apo,191017.42,-5.5
meglutol_NPOAOTPXWNWTSH-UHFFFAOYSA-N,Q2PYN0.0.apo,191351.5,-3.8
oleic_acid_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,Q2PYN0.0.apo,191620.04,-5.9
carfimate_MTTYXGPMZKRTCI-VIFPVBQESA-N,Q2PYN0.0.apo,191675.49,-5.2
meglumine_MBBZMMPHUWSWHV-BDVNFPICSA-N,Q2PYN0.0.apo,193763.72,-4.6
telmesteine_XBJWOGLKABXFJE-YFKPBYRVSA-N,Q2PYN0.0.apo,201575.16,-4.5
bromisoval_CMCCHHWTTBEZNM-SCSAIBSYSA-N,Q2PYN0.0.apo,208357.53,-4.7
thiamine_JZRWCGZRTZMZEH-UHFFFAOYSA-N,Q2PYN0.0.apo,208539.49,-5.5
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,Q2PYN0.0.apo,209817.66,-4.1
foscarnet_ZJAOAACCNHFJAH-UHFFFAOYSA-N,Q2PYN0.0.apo,213130.35,-4.1
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,Q2PYN0.0.apo,215531.07,-4.5
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,Q2PYN0.0.apo,230345.35,-5.7
amitriptylinoxide_ZPMKQFOGINQDAM-UHFFFAOYSA-N,Q2PYN0.0.apo,233026.29,-8.7
cyclizine_UVKZSORBKUEBAZ-UHFFFAOYSA-N,Q2PYN0.0.apo,233182.98,-7.2
gluconic_acid_RGHNJXZEOKUKBD-SQOUGZDYSA-N,Q2PYN0.0.apo,238490.78,-4.7
octanoic_acid_WWZKQHOCKIZLMA-UHFFFAOYSA-N,Q2PYN0.0.apo,252895.29,-4.4
sucrose_CZMRCDWAGMRECN-UGDNZRGBSA-N,Q2PYN0.0.apo,253133.28,-5.4
sorbitol_FBPFZTCFMRRESA-JGWLITMVSA-N,Q2PYN0.0.apo,255031.21,-4.3
loprodiol_YFESJHPTNWYOCO-UHFFFAOYSA-N,Q2PYN0.0.apo,257333.61,-3.7
ephedrine_KWGRBVOPPLSCSI-WPRPVWTQSA-N,Q2PYN0.0.apo,259522.42,-5.1
tartaric_acid_FEWJPZIEWOKRBE-JCYAYHJZSA-N,Q2PYN0.0.apo,262253.01,-4.3
fludeoxyglucose_(18F)_ZCXUVYAZINUVJD-AHXZWLDOSA-N,Q2PYN0.0.apo,271377.07,-4.6
glucosamine_MSWZFWKMSRAUBD-QZABAPFNSA-N,Q2PYN0.0.apo,277873.9,-4.7
isoleucine_AGPKZVBTJJNPAG-WHFBIAKZSA-N,Q2PYN0.0.apo,283454.51,-4.2
mecysteine_MCYHPZGUONZRGO-VKHMYHEASA-N,Q2PYN0.0.apo,283894.69,-3.6
lactitol_VQHSOMBJVWLPSR-JVCRWLNRSA-N,Q2PYN0.0.apo,297842.65,-5.4
glucametacin_LGAJOMLFGCSBFF-OLXDQKQCSA-N,Q2PYN0.0.apo,342305.93,-7.2
xylitol_HEBKCHPVOIAQTA-SCDXWVJYSA-N,Q2PYN0.0.apo,344799.36,-3.9
inositol_CDAISMWEOUEBRE-GPIVLXJGSA-N,Q2PYN0.0.apo,370657.24,-4.8
oxaceprol_BAPRUDZDYCKSOQ-RITPCOANSA-N,Q2PYN0.0.apo,410400.53,-4.6
adenosine_phosphate_UDMBCSSLTHHNCD-KQYNXXCUSA-N,Q2PYN0.0.apo,411381.44,-6.3
zoxazolamine_YGCODSQDUUUKIV-UHFFFAOYSA-N,Q2PYN0.0.apo,496139.3,-4.9
amitriptyline_KRMDCWKBEZIMAB-UHFFFAOYSA-N,Q2PYN0.0.apo,633244.06,-8.5
N-Acetylglucosamine_OVRNDRQMDRJTHS-FMDGEEDCSA-N,Q2PYN0.0.apo,667462.0,-5.4
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,Q2PYN0.0.apo,931675.3,-4.6
glucose_WQZGKKKJIJFFOK-VFUOTHLCSA-N,Q2PYN0.0.apo,1238938.85,-4.2
