ligand,energy,binding score
OVGORFFCBUIFIA-NSHDSACASA-N,-6.3,32335.57
DHSUYTOATWAVLW-WFVMDLQDSA-N,-7.0,20331.44
BAQCROVBDNBEEB-KSDLJXBFSA-N,-8.3,11060.21
NKJQZSDCCLDOQH-MRXNPFEDSA-N,-8.0,14576.24
WOVKYSAHUYNSMH-RRKCRQDMSA-N,-6.8,31396.67
YVPYQUNUQOZFHG-UHFFFAOYSA-N,-5.7,24028.55
SMOBCLHAZXOKDQ-ZJUUUORDSA-N,-7.8,31345.01
PJVWKTKQMONHTI-OAHLLOKOSA-N,-7.3,15847.79
KJONHKAYOJNZEC-UHFFFAOYSA-N,-7.1,25875.03
OXDOWGVJMITMJL-OAQYLSRUSA-N,-7.4,19212.29
MPTXLVRHYGBOQY-UHFFFAOYSA-N,-7.4,19315.36
QOBAOSCOLAGPKI-UHFFFAOYSA-N,-9.1,23383.29
IDWVKNARDDZONS-UHFFFAOYSA-N,-7.0,28367.54
JUUFBMODXQKSTD-UHFFFAOYSA-N,-7.7,45596.61
VZVGEDRCVUKSEL-UHFFFAOYSA-N,-5.8,20589.47
NULMGOSOSZBEQL-QMMMGPOBSA-N,-6.6,41706.15
GUHPRPJDBZHYCJ-VIFPVBQESA-N,-8.2,21063.8
QIFJTEYRIMDFPK-UHFFFAOYSA-N,-5.6,29132.96
ORRZGUBHBVWWOP-UHFFFAOYSA-N,-5.7,23937.78
NEUSVAOJNUQRTM-UHFFFAOYSA-N,-6.0,41400.38
VXMOONUMYLCFJD-DHLKQENFSA-N,-8.9,9768.45
UPOYFZYFGWBUKL-UHFFFAOYSA-N,-6.3,41951.17
DGMJZELBSFOPHH-KVTDHHQDSA-N,-6.1,18695.55
SKPLBLUECSEIFO-QMMMGPOBSA-N,-6.3,37602.29
JXUMCVDPMJWGSI-UHFFFAOYSA-N,-5.3,32767.08
LRXXRIXDSAEIOR-ZDUSSCGKSA-N,-7.5,41991.93
JRWZLRBJNMZMFE-ZDUSSCGKSA-N,-8.3,40138.31
RZWPJFMNFATBEG-UHFFFAOYSA-N,-7.9,24725.27
PTGXAUBQBSGPKF-ZRGWGRIASA-N,-8.5,25362.1
ZDXPYRJPNDTMRX-VKHMYHEASA-N,-5.3,23610.55
PGAVKCOVUIYSFO-XVFCMESISA-N,-7.6,23803.61
IZYQCDNLUPLXOO-UHFFFAOYSA-N,-7.6,24047.4
MEZLKOACVSPNER-GFCCVEGCSA-N,-6.2,22510.06
KYCBWEZLKCTALM-UHFFFAOYSA-N,-7.2,34604.23
XNMYNYSCEJBRPZ-UHFFFAOYSA-N,-6.5,27349.32
IDPUKCWIGUEADI-UHFFFAOYSA-N,-5.8,24273.02
JZUFKLXOESDKRF-UHFFFAOYSA-N,-7.2,13173.03
JRWZLRBJNMZMFE-CYBMUJFWSA-N,-8.4,37759.38
ZULJGOSFKWFVRX-UHFFFAOYSA-N,-6.5,31090.38
ZFMITUMMTDLWHR-UHFFFAOYSA-N,-6.8,41810.48
MMNICIJVQJJHHF-LJQANCHMSA-N,-7.9,25682.8
CXOXHMZGEKVPMT-UHFFFAOYSA-N,-7.0,42137.02
MVFGUOIZUNYYSO-LLVKDONJSA-N,-6.5,31600.18
YSXKPIUOCJLQIE-ZFMNYDKASA-N,-7.5,14604.67
VSQQQLOSPVPRAZ-RRKCRQDMSA-N,-8.1,24383.13
FUBVWMNBEHXPSU-UHFFFAOYSA-N,-8.3,40416.31
ACGDKVXYNVEAGU-UHFFFAOYSA-N,-7.0,40406.31
XSCGXQMFQXDFCW-UHFFFAOYSA-N,-7.7,35858.78
FRIZVHMAECRUBR-KIWWSDKQSA-N,-7.2,32047.34
GOZBHBFUQHMKQB-UHFFFAOYSA-N,-6.9,40280.6
MVMXJBMAGBRAHD-UHFFFAOYSA-N,-7.1,12749.1
SKZKKFZAGNVIMN-UHFFFAOYSA-N,-5.9,35490.07
CKWHSYRZDLWQFV-HNNXBMFYSA-N,-6.1,24699.31
UISARWKNNNHPGI-INIZCTEOSA-N,-7.1,32069.83
JTUQXGZRVLWBCR-GOSISDBHSA-N,-8.5,19551.97
OFVFGKQCUDMLLP-UHFFFAOYSA-N,-8.1,25586.66
JMUHBNWAORSSBD-WKYWBUFDSA-N,-4.0,40417.57
VWYQKFLLGRBICZ-UHFFFAOYSA-N,-6.4,36297.75
QADHLRWLCPCEKT-LOVVWNRFSA-N,-8.0,11802.25
CVXBEEMKQHEXEN-UHFFFAOYSA-N,-7.4,29298.41
ZKGDBJAHIIXDDW-MRVPVSSYSA-N,-5.9,40402.64
LJQWYEFHNLTPBZ-UHFFFAOYSA-N,-6.2,26990.24
WSSJONWNBBTCMG-NWDGAFQWSA-N,-8.0,24474.72
FLGCRGJDQJIJAW-INIZCTEOSA-N,-8.3,39851.94
NMTBSNPBIGRZBL-UHFFFAOYSA-N,-7.1,32136.57
JEJBJBKVPOWOQK-QGZVFWFLSA-N,-7.2,21999.85
KLDXJTOLSGUMSJ-JGWLITMVSA-N,-5.2,44558.94
BQJODPIMMWWMFC-UHFFFAOYSA-N,-6.1,29491.23
VQASKUSHBVDKGU-ZETCQYMHSA-N,-5.6,39770.23
XSVMFMHYUFZWBK-NSHDSACASA-N,-6.2,35420.63
SNWQKAWITMVCQW-UHFFFAOYSA-N,-9.1,17270.57
BPEGJWRSRHCHSN-UHFFFAOYSA-N,-6.5,28025.76
ZGSDGGRVFIYKKE-OXQOHEQNSA-N,-7.1,15651.84
DUGOZIWVEXMGBE-CHWSQXEVSA-N,-7.2,20139.75
